slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,issm
coronal,139,bicubic,0.6695002317428589,20.48957513246856,0.008933928795158863,0.058243636041879654,0.09451946252047175,0.09451946252047175,0.9520347445504931,0.15424782037734985,0.16328644752502441,5.824363604187965,
coronal,139,lanczos,0.6682386994361877,20.51961893756848,0.008872338570654392,0.058210570365190506,0.09419309194762847,0.09419309194762847,0.9524047618339273,0.14647316932678223,0.16159485280513763,5.821057036519051,
coronal,140,nearest,0.6570498943328857,20.116505270393503,0.00973530299961567,0.06067308038473129,0.09866763906983722,0.09866763906983722,0.9463198342560641,0.14695429801940918,0.18575730919837952,6.067308038473129,
coronal,140,bilinear,0.6493801474571228,20.08132444241214,0.009814485907554626,0.06142695993185043,0.09906808723072545,0.09906808723072545,0.9465778266701915,0.20893149077892303,0.24748554825782776,6.142695993185043,
coronal,140,bicubic,0.6732877492904663,20.590180094812194,0.008729351684451103,0.057599347084760666,0.0934309995903453,0.0934309995903453,0.952162909669793,0.15013259649276733,0.1652011126279831,5.759934708476067,
coronal,140,lanczos,0.6715822815895081,20.61197613338203,0.008685651235282421,0.05763021856546402,0.09319684133747463,0.09319684133747463,0.9524341102901486,0.14284934103488922,0.16383793950080872,5.763021856546402,
coronal,141,nearest,0.6579487919807434,20.2237987972641,0.00949773658066988,0.06031811609864235,0.0974563316602358,0.0974563316602358,0.9474936297795516,0.14567559957504272,0.1799013614654541,6.031811609864235,
coronal,141,bilinear,0.6495497822761536,20.139691030448333,0.009683467447757721,0.06125134229660034,0.09840461090699826,0.09840461090699826,0.9471216083997179,0.20721155405044556,0.24101175367832184,6.125134229660034,
coronal,141,bicubic,0.6730671525001526,20.63357977609852,0.00864255242049694,0.057601965963840485,0.09296532913133229,0.09296532913133229,0.952478208284374,0.14907996356487274,0.1602853387594223,5.7601965963840485,
coronal,141,lanczos,0.6711928844451904,20.6542901796566,0.008601436391472816,0.05764913558959961,0.09274392913540389,0.09274392913540389,0.9527386936804686,0.14243121445178986,0.15907496213912964,5.764913558959961,
coronal,142,nearest,0.6555495858192444,20.221482324394042,0.009502803906798363,0.06047399714589119,0.09748232612529495,0.09748232612529495,0.9472396524289491,0.14335419237613678,0.18024598062038422,6.047399714589119,
coronal,142,bilinear,0.6485270857810974,20.182406581006692,0.009588691405951977,0.06109146028757095,0.09792186377899462,0.09792186377899462,0.9474446688344743,0.2035897821187973,0.24126043915748596,6.109146028757095,
coronal,142,bicubic,0.6727328896522522,20.694083451696006,0.008522983640432358,0.0573190376162529,0.09232000671811261,0.09232000671811261,0.952956475972456,0.14592304825782776,0.1604350507259369,5.73190376162529,
coronal,142,lanczos,0.6712552309036255,20.723651795299162,0.00846515316516161,0.05728090554475784,0.0920062669885134,0.0920062669885134,0.9533148762770186,0.1390247642993927,0.15859387814998627,5.728090554475784,
coronal,143,nearest,0.6555055379867554,20.16140996621113,0.009635161608457565,0.06068352237343788,0.09815885904215454,0.09815885904215454,0.9465234521199282,0.14552271366119385,0.17856614291667938,6.068352237343788,
coronal,143,bilinear,0.6476923227310181,20.126312180287286,0.009713344275951385,0.061480965465307236,0.09855630003176552,0.09855630003176552,0.9468129155860757,0.20352329313755035,0.24014955759048462,6.148096546530724,
coronal,143,bicubic,0.6709283590316772,20.62196701179939,0.008665692992508411,0.057715050876140594,0.09308970400913524,0.09308970400913524,0.9521872016864598,0.14671634137630463,0.1581602543592453,5.7715050876140594,
coronal,143,lanczos,0.6690109968185425,20.65555105837832,0.008598939515650272,0.0577566884458065,0.09273046703026074,0.09273046703026074,0.9526026795041468,0.13958556950092316,0.1566879004240036,5.77566884458065,
